STUDENT_ID,FISCAL_YEAR,RETAINED,SEX_CODE,IPEDS_RACE_CODE,HS_GPA
2191,FY21,Y,F,7,3.108400063
2192,FY20,N,F,7,2.492486565
2193,FY20,Y,F,4,2.416740038
2194,FY21,N,M,9,3.898283017
2195,FY22,Y,F,6,3.704929094
2196,FY23,N,F,1,3.574126252
2197,FY23,N,M,6,2.617218006
2198,FY20,N,M,8,2.589387192
2199,FY21,N,M,8,3.858835576
2200,FY22,Y,F,4,3.012450257
2201,FY23,Y,F,9,3.898928964
2202,FY21,N,M,9,3.916227213
2203,FY22,N,F,1,3.371070124
2204,FY22,Y,F,5,2.503919791
2205,FY21,Y,M,9,2.650082238
2206,FY20,Y,M,7,3.256141007
2207,FY22,N,F,3,3.341353734
2208,FY23,Y,M,7,2.697691854
2209,FY22,N,F,4,2.921653564
2210,FY24,N,F,1,3.322713469
2211,FY21,Y,M,1,3.382685115
2212,FY22,Y,M,8,4
2213,FY21,N,F,2,2.32065171
2214,FY24,N,F,4,3.062358589
2215,FY21,N,F,4,3.371842621
2216,FY23,N,F,2,2.180682808
2217,FY24,Y,F,5,4
2218,FY22,Y,F,4,2.997631945
2219,FY21,N,F,3,2.804812999
2220,FY24,N,M,9,2.966737299
2221,FY24,N,M,4,3.782989213
2222,FY23,Y,F,3,3.271129959
2223,FY20,N,M,9,2.672600542
2224,FY23,N,F,5,3.574910465
2225,FY22,Y,F,4,3.222360047
2226,FY23,N,M,4,2.413309213
2227,FY24,Y,F,5,2.808678235
2228,FY21,Y,M,4,3.282651732
2229,FY20,Y,F,8,3.4859817
2230,FY20,Y,F,3,3.823094099
2231,FY23,Y,M,7,3.222338127
2232,FY20,Y,M,1,3.488832759
2233,FY21,Y,M,6,2.561044498
2234,FY23,Y,M,8,2.826687497
2235,FY23,Y,M,9,4
2236,FY24,N,F,5,2.512301142
2237,FY23,Y,F,8,3.427052229
2238,FY20,Y,M,8,3.281030466
2239,FY21,N,M,2,3.230783814
2240,FY22,Y,F,5,3.18334797
2241,FY20,Y,F,3,3.314596883
2242,FY22,Y,F,9,3.053836155
2243,FY21,N,F,4,2.891649282
2244,FY21,N,M,5,2.996546886
2245,FY24,N,M,5,2.8617891
2246,FY23,N,M,5,3.365123685
2247,FY23,Y,F,6,3.207831628
2248,FY23,Y,M,7,2.543632197
2249,FY21,N,M,4,2.951779877
2250,FY23,N,M,4,3.246886179
2251,FY20,N,F,5,4
2252,FY22,Y,F,9,2.941421147
2253,FY20,Y,M,9,2.792209386
2254,FY21,N,F,6,3.270315445
2255,FY20,N,F,4,2.922722863
2256,FY23,N,F,6,3.250360371
2257,FY21,N,F,5,2.478874012
2258,FY21,Y,M,3,3.548140207
2259,FY24,Y,F,1,2.715405891
2260,FY24,Y,M,1,3.475775923
2261,FY20,N,F,4,2.634704455
2262,FY24,N,F,1,3.57535639
2263,FY24,N,F,1,3.655926511
2264,FY24,Y,M,7,3.260497612
2265,FY24,Y,F,9,3.358766103
2266,FY20,Y,F,2,2.867149284
2267,FY20,N,F,8,2.96000786
2268,FY20,Y,F,2,2.881321818
2269,FY20,Y,F,2,3.320626989
2270,FY21,Y,M,8,2.729910443
2271,FY21,Y,F,8,2.19445891
2272,FY22,Y,M,3,2.877865094
2273,FY22,Y,F,9,3.05097155
2274,FY24,N,F,3,2.95787604
2275,FY24,N,M,7,3.094291905
2276,FY23,Y,M,3,2.750465383
2277,FY22,Y,F,4,3.026048725
2278,FY23,Y,M,8,2.564343779
2279,FY21,N,F,9,3.460803471
2280,FY24,N,M,2,2.88034969
2281,FY24,N,F,5,3.28808463
2282,FY23,Y,F,6,2.709288099
2283,FY24,Y,F,6,2.37673177
2284,FY21,N,M,7,3.012980035
2285,FY20,N,F,1,3.824844646
2286,FY22,Y,F,2,3.156146539
2287,FY22,N,M,9,3.632544586
2288,FY20,N,M,9,2.896833158
2289,FY22,N,F,7,2.714328156
2290,FY24,Y,M,8,2.704876165
2291,FY21,Y,F,4,3.244218334
2292,FY22,N,F,6,3.783142787
2293,FY21,N,F,4,3.592106354
2294,FY22,Y,F,5,3.073865486
2295,FY23,Y,F,4,3.793134659
2296,FY24,Y,F,5,3.300445185
2297,FY21,Y,M,9,2.897571799
2298,FY23,N,F,8,3.161020499
2299,FY23,N,M,4,3.216826366
2300,FY23,N,F,9,2.902765101
2301,FY20,Y,M,5,3.001483027
2302,FY22,N,M,9,3.16983363
2303,FY24,Y,F,9,3.363194004
2304,FY22,Y,F,4,2.248758153
2305,FY22,Y,F,6,3.205442816
2306,FY22,Y,M,7,4
2307,FY20,Y,M,5,2.432330259
2308,FY21,N,F,5,3.287662343
2309,FY21,Y,F,4,3.21216542
2310,FY23,Y,F,6,2.999912023
2311,FY24,N,F,6,3.182372462
2312,FY23,N,F,7,2.511078948
2313,FY23,N,F,3,2.590924176
2314,FY20,N,F,8,2.470200528
2315,FY23,Y,M,7,2.922387707
2316,FY24,Y,F,7,2.955971442
2317,FY22,Y,F,6,3.649219879
2318,FY21,Y,M,3,3.317952924
2319,FY21,Y,M,1,3.648300448
2320,FY21,Y,F,1,3.558270902
2321,FY23,Y,F,2,3.289967364
2322,FY20,N,F,4,2.549046633
2323,FY24,Y,F,5,3.954810829
2324,FY23,N,F,4,2.585665117
2325,FY20,Y,M,6,2.569886839
2326,FY24,Y,F,8,2.295432562
2327,FY23,Y,F,6,3.440289366
2328,FY20,N,F,9,3.316824229
2329,FY22,Y,M,7,2.679025724
2330,FY24,Y,M,3,3.461172176
2331,FY22,Y,M,9,2.267826026
2332,FY23,Y,M,7,2.869335821
2333,FY22,N,M,1,3.423899777
2334,FY23,N,M,3,3.325850605
2335,FY24,Y,M,3,3.765395312
2336,FY23,N,F,3,2.987448511
2337,FY20,N,M,4,4
2338,FY21,Y,F,6,3.248294951
2339,FY20,Y,F,5,2.709284395
2340,FY21,Y,M,8,3.049087418
2341,FY24,Y,M,5,3.135830497
2342,FY22,Y,M,1,3.008521328
2343,FY20,N,M,7,3.904354702
2344,FY21,N,F,4,3.190606491
2345,FY22,N,F,4,3.143003384
2346,FY20,Y,F,1,2.148057916
2347,FY24,Y,F,8,2.714223008
2348,FY21,Y,M,1,2.972271277
2349,FY20,N,F,8,2.846446655
2350,FY21,N,F,8,3.554260447
2351,FY21,N,F,3,2.381777825
2352,FY22,N,F,1,3.113668047
2353,FY20,Y,F,2,3.492925995
2354,FY20,Y,F,4,3.709830399
2355,FY24,N,F,6,2.233241289
2356,FY20,Y,F,9,4
2357,FY20,Y,M,9,3.677204581
2358,FY20,Y,F,5,3.504402116
2359,FY24,Y,M,3,3.113156123
2360,FY22,Y,M,9,3.58517365
2361,FY21,N,F,8,3.140281648
2362,FY22,Y,F,4,4
2363,FY23,Y,M,9,2.678967501
2364,FY22,N,F,3,2.670156648
2365,FY20,Y,M,3,3.541408141
2366,FY23,Y,M,9,3.207953738
2367,FY23,Y,M,9,2.710880865
2368,FY21,Y,F,7,3.29458922
2369,FY20,Y,F,5,2.772370593
2370,FY20,N,M,9,3.560424576
2371,FY22,Y,F,5,2.468826485
2372,FY22,Y,F,8,3.157233269
2373,FY23,Y,F,7,3.427597352
2374,FY21,Y,M,2,3.034187745
2375,FY23,N,F,4,4
2376,FY22,Y,F,9,2.726435357
2377,FY20,Y,M,6,3.906681038
2378,FY21,Y,F,9,3.716756088
2379,FY23,N,M,4,2.099573068
2380,FY20,Y,F,6,3.125424163
2381,FY22,Y,F,7,2.896527272
2382,FY20,N,F,6,3.406821263
2383,FY22,Y,F,7,2.995789922
2384,FY21,N,M,6,3.494320287
2385,FY24,N,M,7,2.593763178
2386,FY21,N,M,6,2.720093254
2387,FY23,Y,M,1,3.749609114
2388,FY23,Y,F,7,3.03060828
2389,FY23,Y,M,2,2.448664713
2390,FY22,N,M,2,3.148633027
2391,FY21,N,F,5,2.876628026
2392,FY23,Y,F,1,2.475667209
2393,FY22,Y,F,4,3.393659934
2394,FY22,Y,M,2,3.21624873
2395,FY21,Y,M,6,2.249972964
2396,FY20,N,F,6,2.853778407
2397,FY24,Y,F,5,3.933609686
2398,FY21,Y,F,8,3.052496909
2399,FY24,Y,F,7,2.7492404
2400,FY24,Y,F,7,2.541428206
2401,FY24,Y,F,7,3.464194729
2402,FY22,Y,F,8,2.285573438
2403,FY21,Y,M,6,3.440307699
2404,FY22,Y,F,8,2.918329087
2405,FY21,Y,M,2,2.585723333
2406,FY20,Y,F,3,2.794955796
2407,FY22,Y,F,3,2.101910962
2408,FY21,Y,M,3,3.597236057
2409,FY21,Y,F,3,3.225394983
2410,FY20,N,M,4,3.564071586
2411,FY22,N,M,8,3.491919485
2412,FY23,N,M,4,2.752600538
2413,FY23,N,M,2,3.395464468
2414,FY20,Y,M,4,2.838579132
2415,FY23,N,F,5,2.28482406
2416,FY23,N,F,9,2.993969308
2417,FY21,N,M,7,3.112845101
2418,FY22,N,M,1,3.715217236
2419,FY24,Y,M,9,3.734993239
2420,FY20,Y,F,5,3.264563639
2421,FY24,N,M,7,4
2422,FY21,Y,M,7,3.792641011
2423,FY23,N,M,3,3.372649423
2424,FY24,Y,M,7,2.808275223
2425,FY24,N,F,2,3.606410012
2426,FY24,Y,F,1,2.488701672
2427,FY21,Y,F,3,2.836034959
2428,FY21,N,F,4,3.369605801
2429,FY20,Y,F,5,3.00480704
2430,FY21,Y,F,9,3.406551234
2431,FY21,Y,M,7,3.627170213
2432,FY22,Y,F,1,2.054635698
2433,FY23,Y,F,3,3.7265333
2434,FY20,Y,F,7,4
2435,FY20,Y,M,1,2.812399516
2436,FY22,N,F,1,3.050230823
2437,FY20,Y,M,3,2.977953197
2438,FY20,N,M,3,2.97272597
2439,FY22,N,F,3,3.262537425
2440,FY20,Y,F,8,2.759411702
2441,FY24,N,M,7,3.303892827
2442,FY21,Y,M,5,3.396182633
2443,FY22,Y,F,9,2.721436072
2444,FY23,Y,F,4,3.288338265
2445,FY22,N,M,3,2.717569573
2446,FY22,N,M,9,3.169483562
2447,FY23,Y,F,4,2.813251881
2448,FY21,N,F,2,2.930403527
2449,FY22,Y,M,9,3.634619813
2450,FY22,Y,M,4,3.118095797
2451,FY20,Y,M,1,2.125978541
2452,FY23,Y,F,9,3.586949323
2453,FY22,Y,F,2,2.916979376
2454,FY22,Y,F,1,2.878645334
2455,FY23,N,F,6,2.954674939
2456,FY21,Y,F,6,4
2457,FY23,Y,M,1,3.623161719
2458,FY23,Y,M,6,3.380995266
2459,FY21,N,F,9,3.382560358
2460,FY24,Y,M,2,3.305011013
2461,FY21,Y,M,9,2.669661709
2462,FY21,Y,F,8,2.723769448
2463,FY21,Y,F,8,3.027643008
2464,FY20,Y,F,6,2.671959728
2465,FY23,N,F,6,3.178801512
2466,FY23,Y,F,6,2.736910469
2467,FY22,Y,F,9,2.171669904
2468,FY20,Y,M,7,2.292080596
2469,FY24,Y,F,4,3.234334031
2470,FY22,Y,F,4,2.504614172
2471,FY21,Y,M,9,2.160442002
2472,FY22,Y,F,8,3.406703392
2473,FY24,Y,F,5,3.194793084
2474,FY20,N,M,3,2.773159221
2475,FY21,N,F,2,3.125293707
2476,FY23,N,F,6,2.906490207
2477,FY23,Y,F,2,1.856787832
2478,FY24,Y,F,8,3.175113721
2479,FY23,Y,F,3,2.738956657
2480,FY20,Y,F,6,3.411032511
2481,FY22,Y,F,6,2.429148231
2482,FY20,Y,F,7,2.494635689
2483,FY21,Y,F,6,2.999868785
2484,FY20,Y,M,6,2.741950176
2485,FY21,N,F,2,2.946598831
2486,FY24,Y,M,2,3.338761657
2487,FY23,Y,M,6,2.402607989
2488,FY20,N,M,2,3.016774589
2489,FY23,Y,F,2,3.13977634
2490,FY23,Y,M,9,3.052108144
2491,FY24,Y,F,2,2.310988147
2492,FY22,Y,M,2,3.301158376
2493,FY23,N,F,3,2.686532316
2494,FY21,Y,M,2,3.034351743
2495,FY20,Y,F,5,4
2496,FY24,Y,F,9,2.057143355
2497,FY23,Y,F,7,3.188465958
2498,FY20,N,F,9,3.033497681
2499,FY20,Y,F,8,3.221824648
2500,FY22,N,F,8,4
2501,FY21,Y,F,5,3.165486378
2502,FY21,Y,F,5,3.013275983
2503,FY21,N,F,6,3.425638618
2504,FY20,Y,F,8,3.757970965
2505,FY23,N,M,3,3.380550797
2506,FY24,N,M,6,1.727193705
2507,FY20,Y,F,4,3.724031417
2508,FY22,N,F,2,2.817283752
2509,FY20,N,F,7,2.568175459
2510,FY21,N,F,6,3.313784393
2511,FY22,Y,F,8,2.529735887
2512,FY21,Y,F,3,2.67810278
2513,FY23,N,F,8,3.088904362
2514,FY23,Y,M,6,2.086830212
2515,FY24,N,M,1,2.707022026
2516,FY20,Y,F,9,3.389161658
2517,FY24,N,F,7,2.469730742
2518,FY20,N,M,4,2.305915203
2519,FY22,N,M,3,3.516097372
2520,FY24,Y,F,5,2.612350784
2521,FY22,Y,F,3,2.984830786
2522,FY23,Y,F,3,3.242797833
2523,FY22,N,M,5,3.534190589
2524,FY22,Y,M,2,3.016041882
2525,FY20,Y,M,7,2.088759018
2526,FY24,N,M,3,2.518728993
2527,FY20,Y,F,1,3.505436905
2528,FY23,N,M,7,3.450325221
2529,FY24,N,F,3,3.438115004
2530,FY20,Y,M,2,3.258168377
2531,FY21,Y,F,9,3.280858742
2532,FY22,Y,M,7,3.582228742
2533,FY22,Y,F,1,2.965955837
2534,FY20,Y,F,6,3.342896819
2535,FY21,N,F,3,2.676975335
2536,FY21,Y,M,7,3.240342405
2537,FY20,N,F,6,3.188672484
2538,FY20,Y,F,8,3.050535951
2539,FY21,Y,F,7,3.142292899
2540,FY20,Y,M,2,2.867783258
2541,FY23,N,M,1,3.518769418
2542,FY24,Y,M,4,2.559081842
2543,FY22,Y,M,8,3.228249796
2544,FY21,Y,F,9,3.463650203
2545,FY21,Y,F,4,3.247652195
2546,FY20,Y,F,5,3.922976818
2547,FY20,Y,F,8,2.926216828
2548,FY20,Y,F,1,2.80031034
2549,FY21,N,F,3,3.668308317
2550,FY21,N,M,5,3.253493484
2551,FY20,Y,F,6,2.584972717
2552,FY24,Y,F,9,3.705559156
2553,FY24,Y,M,6,2.755352685
2554,FY22,Y,M,4,3.502240465
2555,FY22,Y,M,3,3.322737418
2556,FY20,Y,F,2,3.256455121
2557,FY24,Y,F,1,2.745021767
2558,FY22,Y,M,7,3.297247231
2559,FY21,Y,F,9,2.464119553
2560,FY22,N,M,1,4
2561,FY21,Y,M,9,3.029052841
2562,FY24,N,M,1,2.728069806
2563,FY24,Y,F,1,2.817180642
2564,FY23,Y,F,1,2.073004467
2565,FY20,N,M,2,1.875988987
2566,FY24,N,F,2,3.607408086
2567,FY24,Y,F,4,2.633401608
2568,FY22,Y,F,5,3.631188721
2569,FY22,Y,F,6,4
2570,FY21,Y,M,5,2.829286885
2571,FY23,N,M,9,3.487010173
2572,FY24,Y,F,3,2.60944555
2573,FY23,Y,F,7,2.874627386
2574,FY23,Y,M,4,3.29922626
2575,FY22,Y,M,1,2.805055888
2576,FY21,Y,M,6,2.214006445
2577,FY24,Y,F,1,2.564590594
2578,FY23,Y,F,9,2.474755775
2579,FY23,Y,F,9,3.126671184
2580,FY20,Y,F,5,2.609027078
2581,FY24,Y,F,2,3.366580082
2582,FY20,Y,F,7,3.161772934
2583,FY22,N,F,5,4
2584,FY23,Y,F,7,2.962015674
2585,FY20,N,F,6,2.946421205
2586,FY24,Y,F,5,3.123357093
2587,FY24,Y,M,9,3.0017152
2588,FY20,Y,M,1,2.801053867
2589,FY22,Y,M,5,3.121639961
2590,FY24,N,M,6,3.237218716
2591,FY20,N,F,3,2.96022881
2592,FY22,Y,F,4,3.237668739
2593,FY22,Y,M,7,3.863594864
2594,FY24,N,F,4,1.703154934
2595,FY21,Y,M,3,2.272016879
2596,FY24,Y,F,5,2.738706027
2597,FY21,Y,M,9,3.282016434
2598,FY21,N,F,5,4
2599,FY20,Y,M,7,2.574415047
2600,FY20,N,M,2,3.110193586
2601,FY21,N,F,8,2.173537354
2602,FY20,N,F,3,2.895823746
2603,FY22,Y,M,3,2.841422883
2604,FY24,Y,F,7,3.729280013
2605,FY22,Y,F,4,2.111080355
2606,FY21,Y,M,8,3.019830481
2607,FY21,N,M,9,3.3001282
2608,FY21,N,F,9,2.769887679
2609,FY23,N,F,7,3.336020148
2610,FY20,N,F,4,3.244913599
2611,FY21,N,F,6,3.756749326
2612,FY20,Y,F,4,3.065294782
2613,FY20,Y,M,9,2.842553996
2614,FY21,Y,F,1,2.84967806
2615,FY22,N,M,2,3.904125303
2616,FY20,Y,M,7,2.28129543
2617,FY24,Y,M,6,2.584314278
2618,FY24,Y,M,9,3.768530412
2619,FY24,Y,M,8,3.194634856
2620,FY24,Y,M,3,3.570287073
2621,FY22,Y,M,6,2.523909231
2622,FY22,Y,M,1,2.537440575
2623,FY22,Y,M,4,3.344870444
2624,FY23,N,M,2,3.224903423
2625,FY21,Y,M,9,2.40088519
2626,FY21,Y,F,4,3.070820617
2627,FY22,N,F,8,2.354561176
2628,FY24,Y,M,4,3.699224541
2629,FY21,Y,M,2,3.252247193
2630,FY24,Y,M,3,3.031848895
2631,FY21,Y,M,9,2.95199077
2632,FY23,Y,F,9,2.687610075
2633,FY23,N,F,1,2.516491913
2634,FY20,N,F,9,2.894168226
2635,FY24,N,F,9,2.108479974
2636,FY21,N,M,7,3.973144149
2637,FY23,Y,M,8,2.896792756
2638,FY22,Y,F,2,2.92113337
2639,FY22,Y,F,5,4
2640,FY22,N,F,8,2.262562573
2641,FY21,Y,F,1,2.392905255
2642,FY21,Y,F,6,3.077910557
2643,FY22,N,F,3,3.080610288
2644,FY24,Y,M,6,2.82166339
2645,FY21,Y,M,2,2.770563252
2646,FY24,N,F,1,2.906683852
2647,FY21,Y,F,7,2.819599022
2648,FY20,N,F,6,3.282719442
2649,FY23,Y,M,7,2.972542201
2650,FY23,Y,M,1,3.638078043
2651,FY23,N,F,2,2.579997299
2652,FY22,N,F,6,2.834219238
2653,FY23,N,M,5,3.250226575
2654,FY21,Y,F,3,2.584290558
2655,FY23,N,F,5,3.36389117
2656,FY20,Y,F,3,3.164855507
2657,FY21,Y,F,2,2.752585676
2658,FY24,N,F,8,3.144635433
2659,FY23,N,M,7,3.418147174
2660,FY21,Y,F,4,2.478056475
2661,FY22,Y,M,4,3.095648494
2662,FY22,Y,F,7,3.901127731
2663,FY22,Y,M,7,3.230210697
2664,FY21,N,M,8,3.79065396
2665,FY21,Y,F,4,2.735102717
2666,FY20,N,M,7,3.818149794
2667,FY24,Y,M,8,3.713520105
2668,FY24,Y,M,6,2.59528603
2669,FY23,N,M,9,3.050557925
2670,FY22,N,M,3,3.56384254
2671,FY24,N,M,6,2.308762909
2672,FY22,N,F,4,2.859327818
2673,FY24,N,F,6,2.687657333
2674,FY22,Y,M,5,2.25983121
2675,FY21,Y,F,5,2.565959961
2676,FY24,Y,M,7,3.67399405
2677,FY23,N,F,4,3.444484513
2678,FY20,N,F,8,2.912486815
2679,FY24,Y,F,8,3.098933542
2680,FY23,Y,M,9,2.847203307
2681,FY22,Y,F,5,2.650422584
2682,FY23,Y,M,5,3.037572817
2683,FY20,Y,F,1,2.523133905
2684,FY24,N,M,9,3.590933965
2685,FY20,N,M,7,2.82323838
2686,FY21,Y,F,6,2.423127414
2687,FY23,Y,M,5,2.492651258
2688,FY21,N,M,3,3.434559174
2689,FY20,N,F,5,3.378361371
2690,FY21,N,M,5,3.939178968
2691,FY23,N,M,7,2.788580265
2692,FY23,Y,F,6,4
2693,FY21,N,M,5,3.965346116
2694,FY24,N,M,7,3.158256327
2695,FY20,N,F,8,3.541823221
2696,FY20,N,M,2,3.293216799
2697,FY21,Y,F,7,3.01761491
2698,FY21,Y,M,1,3.268662475
2699,FY23,Y,F,7,3.145804
2700,FY24,N,M,9,2.549364339
2701,FY21,Y,F,8,3.026016507
2702,FY20,Y,F,4,3.379159471
2703,FY21,Y,M,9,2.660630271
2704,FY24,Y,F,4,3.015381356
2705,FY23,N,F,7,3.845148037
2706,FY23,N,F,8,2.854919583
2707,FY21,Y,F,5,2.516113234
2708,FY24,Y,F,1,3.406585088
2709,FY20,N,F,2,3.298472436
2710,FY20,N,F,7,2.589266459
2711,FY22,Y,M,3,2.982741958
2712,FY24,Y,F,4,2.725399633
2713,FY24,Y,M,4,3.640876933
2714,FY20,Y,F,1,2.880591782
2715,FY23,Y,F,5,2.705846213
2716,FY21,Y,F,4,3.57038328
2717,FY22,N,M,7,2.579755268
2718,FY24,Y,M,6,3.697963963
2719,FY22,N,M,2,2.704292379
2720,FY20,Y,M,4,2.332920684
2721,FY24,Y,F,2,2.42679754
2722,FY20,Y,F,4,2.565855542
2723,FY20,Y,M,5,2.158670976
2724,FY23,N,F,6,2.830617854
2725,FY21,Y,F,9,2.583546349
2726,FY24,Y,F,2,3.036058423
2727,FY22,Y,M,2,2.916525192
2728,FY21,N,M,4,3.335890502
2729,FY23,Y,F,8,3.727472665
2730,FY21,Y,M,6,2.758446442
2731,FY23,Y,F,4,3.160652336
2732,FY22,N,M,5,2.688265106
2733,FY21,Y,M,3,3.204261722
2734,FY21,Y,M,4,3.585427216
2735,FY24,Y,F,6,2.717330165
2736,FY23,Y,M,1,3.338306182
2737,FY24,Y,F,9,3.039110988
2738,FY24,Y,M,5,2.81686537
2739,FY20,Y,F,2,3.57156159
2740,FY24,Y,F,6,3.088667415
2741,FY20,Y,F,3,3.549460468
2742,FY21,N,F,8,3.271455193
2743,FY24,N,F,4,3.276014803
2744,FY23,Y,F,9,3.144929131
2745,FY20,Y,F,4,2.956559044
2746,FY21,N,F,6,2.690632278
2747,FY21,Y,F,8,3.122264993
2748,FY24,Y,M,5,3.662312332
2749,FY22,Y,M,5,2.358206249
2750,FY23,Y,F,9,2.963313771
2751,FY21,Y,M,7,3.734427061
2752,FY21,Y,F,4,3.044087436
2753,FY20,Y,F,6,2.342857166
2754,FY20,Y,M,4,4
2755,FY21,Y,F,1,3.352044735
2756,FY23,Y,F,5,3.691819107
2757,FY24,Y,F,7,3.662426688
2758,FY20,N,F,2,2.486612234
2759,FY24,Y,M,1,3.473392064
2760,FY24,Y,F,6,2.946643612
2761,FY20,N,F,4,2.37270642
2762,FY20,N,F,6,2.996990603
2763,FY23,N,M,7,2.873098353
2764,FY23,Y,M,8,2.892928023
2765,FY21,Y,M,9,3.291478897
2766,FY24,Y,M,4,2.9253421
2767,FY21,N,F,1,3.496548953
2768,FY22,Y,M,3,2.580981889
2769,FY22,N,M,2,3.031823491
2770,FY20,N,M,2,3.175966692
2771,FY20,Y,F,5,2.457083212
2772,FY21,Y,F,6,3.036772388
2773,FY20,N,F,5,3.367047305
2774,FY20,Y,M,3,3.745748488
2775,FY20,Y,F,2,3.099531541
2776,FY20,N,F,8,3.137314065
2777,FY22,N,F,8,2.640717015
2778,FY22,Y,M,7,2.321520576
2779,FY24,Y,M,4,2.548474237
2780,FY22,Y,M,8,2.920759613
2781,FY23,Y,M,7,2.906764809
2782,FY20,Y,F,2,2.996596118
2783,FY23,Y,F,3,2.772151947
2784,FY23,Y,M,1,2.892131705
2785,FY21,Y,M,3,3.955166901
2786,FY24,N,M,3,3.448019245
2787,FY20,Y,M,1,2.816191636
2788,FY21,Y,F,5,3.521625152
2789,FY22,Y,F,7,2.795030697
2790,FY23,Y,M,8,3.875934489
2791,FY23,Y,M,4,3.745942454
2792,FY23,Y,F,3,4
2793,FY21,Y,F,6,3.225822992
2794,FY24,N,F,9,3.389165664
2795,FY21,N,M,9,3.185714516
2796,FY22,N,F,8,3.137301422
2797,FY21,Y,F,6,3.27770073
2798,FY24,Y,F,8,3.053178318
2799,FY22,Y,M,2,3.369491288
2800,FY20,Y,F,2,3.650487411
2801,FY20,Y,F,5,3.352092948
2802,FY23,Y,M,1,3.343862725
2803,FY23,N,M,7,2.463520153
2804,FY23,Y,F,2,2.710092185
2805,FY20,N,F,9,2.525537052
2806,FY22,N,F,1,2.355362017
2807,FY23,Y,M,7,3.937054309
2808,FY23,Y,M,1,2.269285642
2809,FY22,Y,F,4,2.852027221
2810,FY24,Y,F,2,2.929754964
2811,FY20,Y,F,5,2.745689422
2812,FY20,N,M,5,1.888225075
2813,FY24,Y,M,5,2.710966111
2814,FY21,N,M,3,3.68257132
2815,FY24,Y,M,3,3.437943847
2816,FY22,Y,F,3,2.683285754
2817,FY23,Y,F,2,3.573247872
2818,FY20,Y,M,3,3.004742793
2819,FY21,Y,F,3,3.564032585
2820,FY21,Y,F,5,2.894994152
2821,FY20,Y,M,3,2.907756386
2822,FY21,Y,F,6,2.634276602
2823,FY24,Y,F,7,3.740784465
2824,FY23,N,M,8,2.653056144
2825,FY24,N,M,7,2.831722808
2826,FY20,N,F,8,2.80457228
2827,FY23,Y,F,5,3.699653345
2828,FY24,Y,F,1,3.021664426
2829,FY20,N,F,9,3.271455894
2830,FY20,Y,F,9,3.033595507
2831,FY24,N,M,8,3.072998195
2832,FY20,Y,M,3,2.44016004
2833,FY20,Y,F,6,3.344611047
2834,FY21,Y,F,5,2.715342564
2835,FY23,Y,M,4,3.768069509
2836,FY20,Y,M,3,2.981770705
2837,FY21,N,F,1,3.35101164
2838,FY24,Y,F,3,2.867761453
2839,FY24,Y,F,1,3.427447969
2840,FY22,N,F,2,3.46399337
2841,FY22,N,M,2,3.001369117
2842,FY21,Y,F,6,4
2843,FY23,N,F,8,3.147791636
2844,FY23,Y,F,1,2.479037481
2845,FY24,Y,F,1,3.255443014
2846,FY22,Y,F,8,3.690557056
2847,FY21,Y,M,6,2.623514801
2848,FY21,N,M,6,3.217372077
2849,FY22,N,M,6,3.729921388
2850,FY22,Y,M,1,3.065203596
2851,FY23,N,F,2,2.150754962
2852,FY22,Y,M,9,2.905009617
2853,FY24,N,M,1,2.847907618
2854,FY23,Y,F,8,3.39911986
2855,FY21,Y,M,7,3.062712161
2856,FY22,Y,F,9,3.142927646
2857,FY20,Y,F,1,1.98821815
2858,FY22,Y,F,3,2.797598299
2859,FY23,Y,F,3,3.268639762
2860,FY20,Y,F,7,2.660505309
2861,FY23,Y,F,3,2.643354344
2862,FY24,Y,F,6,2.685260493
2863,FY21,Y,F,9,2.57352948
2864,FY24,Y,M,1,3.360383943
2865,FY22,Y,F,1,3.172751324
2866,FY23,Y,F,1,2.857324565
2867,FY23,N,M,4,2.025737544
2868,FY20,N,F,6,3.299911633
2869,FY21,Y,F,1,2.6000733
2870,FY21,Y,M,4,3.497812814
2871,FY22,N,M,8,2.323722066
2872,FY24,Y,F,6,3.684494088
2873,FY21,N,M,7,2.761397566
2874,FY20,Y,F,8,2.806332824
2875,FY24,N,F,2,3.033355779
2876,FY20,Y,M,9,3.430496671
2877,FY20,N,F,3,3.080051169
2878,FY21,Y,F,6,3.573627912
2879,FY22,Y,M,7,2.351524397
2880,FY22,N,F,7,2.614406078
2881,FY24,Y,M,2,3.030801503
2882,FY22,Y,M,2,3.910982016
2883,FY23,Y,M,5,2.719184363
2884,FY23,N,F,5,2.938959323
2885,FY23,Y,M,9,3.97618026
2886,FY24,N,F,2,4
2887,FY20,Y,M,6,3.612797514
2888,FY24,Y,M,1,3.662860208
2889,FY20,N,M,7,2.750735346
2890,FY22,Y,F,5,2.025850627
2891,FY22,Y,F,1,2.805458887
2892,FY22,Y,F,8,3.98534572
2893,FY24,N,M,8,2.172461296
2894,FY20,Y,F,5,2.694166799
2895,FY22,N,M,2,2.653041879
2896,FY22,N,M,2,3.61915501
2897,FY23,Y,F,9,3.723115731
2898,FY21,N,F,5,3.728382
2899,FY22,N,F,1,2.79089949
2900,FY20,Y,M,4,3.099560714
2901,FY21,Y,F,6,2.451125163
2902,FY24,Y,F,7,3.112502198
2903,FY22,Y,F,8,3.443200791
2904,FY22,Y,F,6,3.943656245
